building,noise,in_vehicle,asleep,no_windows,dist,age_groups,heard
0,0,0,0,0,718.5941850756725,1,1
0,0,1,0,0,13871.195874862506,6,0
0,1,0,0,0,631.3743788714924,1,1
0,0,0,0,0,389.6482816213938,5,1
0,0,0,0,0,1227.7453079317572,6,1
1,0,0,0,0,626.1398154892574,4,1
0,0,1,0,0,36199.43780254105,6,0
1,0,0,0,0,975.566831997454,3,1
0,0,0,0,0,473.96890381029425,3,1
0,0,0,0,0,1497.7217425988451,1,1
1,0,0,0,1,1075.6286652063288,5,0
0,0,0,0,0,891.7137067967643,0,1
0,0,1,0,0,530.0760809676218,4,1
0,0,1,0,0,23584.688918361204,7,0
0,1,0,0,0,124.55606847156714,2,1
1,0,0,0,0,356.48683625724584,4,1
0,0,0,0,0,229.34814690593382,4,1
0,0,0,0,0,447.1860895655568,3,1
0,0,0,0,0,260.2842991903608,2,1
1,0,0,0,0,462.522881591818,3,1
0,0,0,0,0,97.23335753802927,3,1
0,0,0,0,0,230.00781033169383,2,1
0,1,0,0,0,39019.61401933224,3,0
0,0,0,0,0,679.650493775341,6,1
0,0,0,0,0,485.76732496808694,6,1
0,0,0,0,0,1698.1553012118243,1,1
0,0,0,0,0,712.9091364354401,1,1
1,1,0,0,0,228.34163413277787,2,1
0,0,0,0,0,533.0241879554821,6,1
0,0,0,0,0,1515.0988685465932,1,1
0,0,1,0,0,27356.004502432963,5,0
0,0,0,0,0,42259.152898509,6,0
1,1,0,0,0,778.0782060839715,1,1
1,1,0,0,0,53317.62078788879,4,0
0,0,0,0,0,202.98202508513424,1,1
0,0,0,0,0,58.99300748193814,4,1
0,0,0,0,0,561.826623364941,2,1
0,0,1,0,0,315.2690370254188,3,1
0,0,0,0,0,1100.316856812798,2,1
1,0,0,0,0,1213.833571842974,3,1
1,0,0,0,0,1889.0063333193684,4,0
0,0,0,0,0,342.86833839121897,1,1
0,0,0,0,0,511.801906153364,6,1
0,0,0,0,0,2897.8281944557825,4,0
0,0,0,0,0,681.2956075486601,1,1
0,0,0,0,0,1156.3619552990551,1,1
0,0,0,0,0,103.80494288618209,1,1
1,0,0,0,0,1411.4843943285093,5,1
1,1,0,0,0,30576.321132400426,2,0
1,1,0,0,0,154.65941531298353,3,0
1,0,0,0,0,131.7655135619338,5,1
0,0,0,0,0,1392.421716518549,1,1
1,0,0,0,0,339.8389991808435,2,1
1,0,0,0,0,507.81026221004623,0,1
0,1,1,0,0,824.6436933255276,5,0
1,0,0,0,0,1959.6013974430937,4,1
1,0,0,0,0,589.2478873595289,1,1
1,1,0,0,1,585.0717776922121,4,0
0,0,0,0,0,10792.142237173986,6,0
1,0,0,0,0,1207.78316056269,1,1
0,1,1,0,0,27997.11584015678,6,0
0,0,0,0,0,846.9853028987286,3,1
0,0,0,0,0,344.99287135500566,2,1
0,1,1,0,0,34882.15788605302,1,0
0,0,0,0,0,549.6686601296093,2,1
1,0,0,0,0,356.8165178122033,2,1
0,1,0,0,0,36487.83340971881,1,0
0,0,0,0,0,341.05492286820123,4,1
0,0,0,0,0,425.8326507789829,1,1
1,0,0,0,0,823.0035217206428,0,1
0,0,0,0,0,1031.2210634763812,2,1
1,0,0,0,0,777.4240010783903,2,1
0,0,0,0,0,2275.4488185079545,5,1
0,0,0,0,0,929.7059925662509,4,1
0,0,0,0,0,401.6418255222437,3,1
1,0,0,0,0,552.18296213739,4,1
0,0,0,0,0,961.3329173774046,1,1
0,0,0,0,0,407.55819353105255,1,1
0,0,0,0,0,1209.1550999144802,1,1
1,0,0,0,0,881.6396218621563,1,1
0,0,0,0,0,340.77742070465246,1,1
0,1,0,0,0,45130.76993879456,7,0
0,1,0,0,0,12537.961916669614,7,0
0,1,0,0,0,633.4539527452769,5,1
0,0,0,0,0,1167.153216647583,2,1
0,0,0,0,0,223.5875622946111,1,1
1,0,0,0,0,588.9075728932537,5,1
0,0,0,0,0,2048.5316179996184,3,1
1,0,0,0,0,1310.909905618777,1,1
0,0,0,0,0,2299.8720804359973,2,1
0,0,0,0,0,111.68007267234093,3,1
0,0,0,0,0,319.2905274720861,0,1
0,0,0,0,0,569.3516295754529,4,1
0,0,0,0,0,1061.817575651576,4,1
0,0,0,0,0,113.35227367589108,1,1
1,0,0,0,0,262.70036284558745,0,1
0,0,0,0,0,402.95016107227383,0,1
0,0,0,0,0,725.6231120247797,2,1
0,0,1,0,0,20016.877744954774,3,0
0,1,0,0,0,483.113949447192,1,1
0,0,0,0,0,1204.3519214025098,4,1
0,0,0,0,0,54587.60399016247,3,0
0,1,1,0,0,259954.21346804564,4,0
0,0,0,0,0,479.7450151114566,2,1
0,1,0,0,0,657.624168444109,1,0
0,0,0,0,0,407.9658841944646,5,1
0,1,1,0,0,558.150266884773,5,0
1,0,0,0,0,907.6353642066139,5,1
0,0,1,0,0,498.3094188741399,7,0
0,0,0,0,0,727.1616515182278,5,1
1,0,0,0,0,269.64206585801213,1,1
1,0,0,0,0,592.186410677656,3,1
0,0,1,0,0,2846.0501719612207,7,0
1,0,0,0,0,57093.596799209976,1,0
1,0,0,0,1,809.7045945553134,5,1
0,1,0,0,0,32245.406772751972,3,0
1,0,0,0,0,325.58051226065265,1,1
0,0,0,0,0,1063.9141439088,7,1
0,0,0,0,0,238.94805587907686,3,1
0,0,0,0,0,4887.445104371913,4,0
0,0,0,0,0,492.2206954651846,1,1
0,0,0,0,0,258.38567399002665,5,1
0,1,0,0,0,380.12365830532644,6,0
0,0,0,0,0,807.6994775267962,6,1
0,0,0,0,0,1055.197673696027,4,1
0,0,0,0,0,540.5561574057413,4,1
0,1,1,0,0,9588.252353369448,4,0
0,0,0,0,0,638.4144406775334,2,1
0,0,0,0,0,38285.40608174196,6,0
1,0,0,0,0,166.6333527644037,3,1
1,0,0,0,0,2419.6138713389105,2,1
0,0,0,0,0,523.0746816361341,6,1
0,1,1,0,0,2211.757595148585,7,0
1,0,0,0,0,210.05007996994505,4,1
0,0,0,0,0,1478.0944587711772,4,1
0,0,0,0,0,306.97802287017737,3,1
0,1,0,0,0,68305.4331203573,2,0
0,0,0,0,0,644.8654082434992,1,1
0,0,1,0,0,1164.809319638454,4,0
0,0,0,0,0,206.51992937296947,4,1
0,0,1,0,0,530.3701802277805,6,1
0,1,1,0,0,469.2786832706179,6,0
0,1,0,0,0,1899.6513266241723,0,1
0,1,0,0,0,575.0467465204456,4,1
0,0,0,0,0,235.7160781470451,3,1
0,0,0,0,0,144.59783664950356,1,1
0,1,0,0,0,335.1087946778948,3,0
0,0,0,0,0,6674.062307028387,6,1
0,0,0,0,0,310.56975889601676,3,1
0,0,0,0,0,832.4785071103606,6,1
0,0,0,0,0,666.1519507414888,6,1
0,0,0,0,0,467.57000487562,6,1
0,1,0,0,0,811.6475664087682,5,1
1,0,0,0,0,539.2437948056133,2,1
0,1,0,0,0,1101.0930004601814,5,0
0,0,0,0,0,413.7032409594889,2,1
0,1,1,0,0,766.7916883256343,1,0
0,0,0,0,0,1093.3283697918357,3,1
0,0,1,0,0,1303.836580910255,2,1
0,1,1,0,0,1395.9625603782622,6,0
0,1,0,0,0,477.78705336600206,3,1
0,0,0,0,0,345.67210400163503,0,1
0,0,0,0,0,537.5719285135689,2,1
0,0,0,0,0,283.64034018872843,2,1
0,1,1,0,0,116208.11484466917,6,0
1,0,0,0,0,691.1014939043819,4,1
0,0,0,0,0,629.3886736675078,4,1
0,0,0,0,0,139.56329827128693,7,1
0,0,0,0,0,784.2724242332723,1,1
0,0,1,0,0,1099.044857890558,1,1
0,0,0,0,0,1715.5380153496328,4,1
0,0,0,0,0,683.2348303871366,2,1
1,0,0,0,0,425.2201889395708,1,1
1,0,0,0,0,511.5887713619332,7,1
0,0,0,0,0,154.6617966647266,3,1
0,1,0,0,0,282.04356246002556,2,1
0,1,0,0,0,12278.770808588142,3,1
0,0,0,0,0,1757.7743064006904,4,1
0,0,0,0,0,936.6202682453344,2,1
0,0,0,0,0,726.0831553221733,6,1
0,0,1,0,0,1535.8137726707419,5,1
1,0,0,0,0,199.28582880138836,3,1
1,0,0,0,0,506.9994068158881,4,1
0,1,1,0,0,979.6412866753714,5,0
0,0,0,0,0,759.025244025462,2,1
1,0,0,1,0,1489.190039346723,5,0
0,0,0,0,0,4063.5452151295776,1,1
0,0,0,0,0,829.694053411956,2,1
0,0,1,0,0,182447.5743818057,4,0
0,0,0,0,0,9587.902119335315,4,1
0,0,0,0,0,872.8556270880532,2,1
0,1,1,0,0,29391.907635648484,4,0
0,0,0,0,0,245.05267860589032,2,1
1,0,0,0,0,207.58426674907838,3,1
0,0,0,0,0,107.9094150450013,4,1
1,0,0,0,0,805.4865631553569,5,1
0,0,0,0,0,1026.9080485292557,0,1
0,0,0,0,0,501.5524773568139,4,1
0,0,0,0,0,33959.465200077015,4,0
0,0,1,0,0,67.48571293901999,4,1
0,0,1,0,0,29040.848692936903,3,0
0,0,0,0,0,327.33310178478285,5,1
0,0,0,0,0,1562.5060272481533,5,0
0,0,0,0,0,427.95048211762776,2,1
1,0,0,0,0,106.72847629738386,2,1
0,0,0,0,0,64739.90744353612,2,0
0,0,0,0,0,169.88102170071025,3,1
1,0,0,0,0,752.2513822014068,2,1
0,0,0,0,0,316.25154751905166,3,1
0,0,0,0,0,1287.47929278174,3,1
0,0,1,0,0,23609.967501138493,7,0
0,1,0,0,0,1102.7657672501707,1,1
0,1,1,0,0,28275.432760765892,6,0
1,0,0,0,0,146.54136178488196,3,1
0,0,0,0,0,1532.400262815222,5,1
0,0,0,0,0,554.0214439757472,3,1
0,1,0,0,0,665.435546935544,5,1
1,0,0,0,0,446.7519124984814,3,1
0,1,0,0,0,509.46128271077293,3,1
1,0,0,0,0,251.49971273883705,4,1
0,1,0,0,0,49801.93485793748,6,0
1,0,0,0,0,269.19856681681705,5,1
0,0,0,0,0,477.31693581590395,6,1
1,0,0,0,0,506.0127910082045,1,1
0,0,0,0,0,570.6052633220094,3,1
0,0,0,0,0,108.72551389431632,1,0
0,0,0,0,0,309.3311336772512,3,1
0,1,0,0,0,40497.574579254855,5,0
0,0,0,0,0,2591.2823355473897,5,1
0,0,0,0,0,289.65621825672895,3,1
0,1,0,0,0,477.70980379299937,3,1
0,0,0,0,0,311.0703597410204,4,1
0,0,0,0,0,395.58296170572305,1,1
0,0,1,0,0,1539.969525185655,6,1
0,1,0,0,0,54121.88633654189,2,0
0,0,0,0,0,527.0587507112336,2,1
0,0,0,0,0,611.3473886966268,1,1
0,0,0,0,0,936.7683787082663,1,1
1,0,0,0,0,1111.005336665446,1,1
1,1,0,0,0,288.3296113759785,2,0
0,0,0,0,0,971.0196191380957,6,1
0,0,0,0,0,545.6051652764294,6,1
0,0,1,0,0,1629.5140129590457,4,0
1,0,0,0,0,687.7002868542039,2,1
0,0,0,0,0,393.2285520244755,2,1
0,0,0,0,0,41311.68475116048,4,0
1,0,0,0,0,26.563392158990755,2,1
0,0,0,0,0,577.5627545032431,6,1
1,0,0,0,0,1307.3067478168616,3,1
0,0,0,0,0,640.12730088664,6,1
1,0,0,0,0,378.8568048595642,7,1
0,0,0,0,0,1010.7086139998084,0,1
0,0,0,0,0,441.0240738674844,5,1
0,1,1,0,0,17834.493268880477,7,0
0,0,1,0,0,1373.7353692802672,1,0
0,0,0,0,0,298.27684093127186,1,1
0,0,0,0,0,4672.380231876789,5,1
1,0,0,0,0,707.7371246306108,3,1
0,0,0,0,0,9629.102466136444,5,0
1,0,0,0,0,333.08836971705534,1,1
0,0,0,0,0,119.37155169170767,4,1
0,0,0,0,0,360.58597157618533,5,1
0,0,0,0,0,674.1038489726673,1,1
0,1,0,0,0,29367.18557308391,3,0
0,0,0,0,0,534.7575747751961,2,1
0,1,0,0,0,32037.654271509942,6,0
0,0,0,0,0,23332.159886186353,3,0
0,0,0,0,0,1182.536732115607,4,1
0,0,0,0,0,35965.0642375307,6,0
0,0,1,0,0,13166.366114499455,3,0
1,0,0,0,0,270.9112497975969,6,1
0,1,0,0,0,554.3592078851057,6,0
1,0,0,0,0,228.1018840684104,5,1
0,0,0,0,0,1224.9696170024768,1,1
0,0,0,0,0,400.3528383471934,5,1
0,0,0,0,0,562.9665829406566,1,1
0,0,1,0,0,2722.048881251116,4,0
0,0,0,0,0,468.4961322848508,5,1
1,0,0,0,0,343.21207259852866,6,1
0,0,0,0,0,5243.272008503343,5,1
0,0,0,0,0,1313.8138986420693,5,1
1,0,0,0,0,2365.8741420882716,3,1
1,0,0,0,0,12169.226726098572,6,1
0,0,0,0,0,1563.1879313687318,4,1
0,0,0,0,0,214.09936840085626,4,1
1,0,0,0,0,322.05655401862157,4,1
1,1,0,0,1,14898.726889319656,4,0
0,0,0,0,0,838.7578133745917,0,1
0,0,0,0,0,519.1825506265816,3,1
0,0,0,0,0,5463.626987170882,3,1
0,0,0,0,0,936.2741205450913,1,1
0,0,0,0,0,599.2920103974976,5,1
0,0,0,0,0,3635.436846505549,5,1
0,0,0,0,0,671.8587700424292,6,1
0,0,0,0,0,548.3899995449541,3,1
1,0,0,0,0,993.2416132853513,3,1
0,0,0,0,0,970.4970839396927,3,1
0,0,0,0,0,471.9452920425331,1,1
1,0,0,0,0,772.6154364785984,4,1
0,0,0,0,0,2293.060104387356,5,1
1,1,0,0,0,617.3508918621162,1,1
0,0,1,0,0,986.5531271866088,3,0
0,0,0,0,0,970.0016709090448,6,1
1,0,0,0,0,225.15113009664773,0,1
0,0,0,0,0,266.20033113427974,4,1
1,1,0,0,0,627.823171780228,3,1
0,0,0,0,0,599.0609571130407,3,1
1,0,0,0,0,357.95836693422825,3,1
0,1,0,0,0,9355.284495953842,7,0
1,0,0,0,0,1418.7860565063183,3,1
0,0,0,0,0,6016.0896562700655,3,1
0,0,1,0,0,2021.3171661148751,2,1
0,0,0,0,0,736.9608706609097,4,1
0,0,0,0,0,803.6449986600454,3,1
0,0,0,0,0,966.9133348703493,2,1
0,0,0,0,0,441.7924911411451,4,1
0,0,0,0,0,397.89952791394444,1,1
0,0,0,0,0,310.96648876349553,5,1
0,0,0,0,0,4584.503055095795,2,1
1,0,0,0,0,128.6336737578308,5,1
0,1,0,0,0,98.98476288498927,2,1
0,1,0,0,0,1256.5869076718425,6,1
0,1,0,0,0,13463.536581309405,6,0
0,0,0,0,0,5426.230779785762,2,1
0,1,0,0,0,560.3799497218284,3,1
0,1,1,0,0,25070.040973692703,7,0
0,0,0,0,0,998.2773796049312,6,1
0,1,0,0,0,41355.78558238858,4,0
0,1,0,0,0,44192.612327670286,7,0
0,0,1,0,0,26791.564871306928,6,0
0,0,0,0,0,1064.0834648947134,3,1
0,0,0,0,0,630.8560444128088,7,1
0,0,0,0,0,1153.9855357590493,5,1
0,0,0,0,0,262.9291107597316,3,1
0,0,0,0,0,144.26624068486885,6,1
0,0,0,0,0,774.532742964766,1,1
0,0,0,0,0,2517.300780092976,2,1
0,1,0,0,0,28656.816575577443,6,0
1,0,0,1,0,602.81790528219,6,0
0,0,0,0,0,963.769676248689,4,1
0,0,0,0,0,1045.7233525436395,5,1
1,0,0,0,0,1675.258139124414,6,1
1,0,0,0,1,507.5563187658372,2,0
0,0,0,0,0,1508.08302159789,2,1
1,0,0,0,0,278.2837300400172,6,1
1,0,0,0,0,315.6900642031828,6,1
0,0,0,0,0,463.5135584822388,2,1
1,0,0,0,0,976.754408187445,6,1
0,0,1,0,0,36422.860228012156,7,0
1,0,0,0,0,391.3655841099526,4,1
1,0,0,0,0,615.1515252073743,4,1
0,0,0,0,0,2597.23975976804,1,1
0,1,0,0,0,590.8000472191807,3,1
1,1,0,0,0,499.2057034363699,2,1
1,0,0,0,0,996.6455834367433,2,1
0,0,0,0,0,570.4864161791656,4,1
0,0,0,0,0,936.5341214003603,5,1
0,0,0,0,0,1188.3029251969804,1,1
0,0,0,0,0,283.5110738840243,7,1
0,0,1,0,0,236.76033342575175,6,1
0,0,0,0,0,4097.712852646339,3,1
0,1,0,0,0,2289.4451416885067,6,0
0,1,0,0,0,42.790096006273934,5,1
1,0,0,0,0,726.8571134370359,6,1
1,0,0,0,0,1204.7655162919575,1,1
1,1,0,0,1,856.1861260277652,6,0
0,0,0,0,0,592.4471141707135,3,1
0,0,0,0,0,863.3131370302142,6,1
1,0,0,0,0,999.1528809368175,3,1
1,0,0,0,0,874.3694992789998,0,1
0,0,0,0,0,513.7104804503757,4,1
0,0,0,0,0,1002.0263932485929,2,1
0,0,0,0,0,505.0343873210485,4,1
0,0,0,0,0,222.2868208003851,2,1
0,0,0,0,0,705.5241944651033,6,1
1,0,0,1,0,10653.758612995736,5,0
0,1,0,0,0,401.21029129501136,6,0
1,0,0,0,0,1480.460258984651,2,1
0,0,0,0,0,35259.10646494789,6,0
0,0,1,0,0,33481.46632109766,2,0
0,0,0,0,0,868.6480168089319,2,1
0,0,1,0,0,37151.54848815692,4,0
0,1,0,0,0,732.1835806400246,6,1
1,0,0,0,0,1230.9682105272868,5,1
0,0,0,0,0,191.2871572128782,1,1
1,0,0,0,0,761.1729590233994,4,1
0,1,0,0,0,75459.00727760223,3,0
0,1,0,0,0,37236.32987852034,6,0
0,0,0,0,0,10477.40081134083,6,0
0,0,0,0,0,31325.562963296237,5,0
0,0,0,0,0,111.61229719596183,6,1
0,0,0,0,0,197.22207486163083,5,1
0,0,0,0,0,1617.5268117429925,2,1
1,1,0,0,0,908.6330284241777,2,1
1,0,0,0,0,82.70806474056135,1,1
0,0,0,0,0,516.1304874709476,5,1
0,0,1,0,0,27034.15742045826,7,0
1,1,0,0,0,1033.5524326258749,5,1
0,0,0,0,0,248.94155674927114,3,1
0,1,0,0,0,32832.83802699303,4,0
0,0,0,0,0,837.300328042107,0,1
1,0,0,0,0,783.4051819619532,5,1
0,1,0,0,0,832.407488962413,3,1
1,1,0,0,0,363.5028206435689,3,1
1,0,0,0,0,892.1959093628063,5,1
1,0,0,0,0,282.2798424068466,2,1
1,1,0,0,0,1348.7871836660263,1,1
0,0,0,0,0,217.51291401415924,4,1
0,0,0,0,0,94.8047104506444,2,1
1,0,0,0,1,993.14362142553,4,0
1,0,0,0,1,8977.63993299713,1,0
0,0,0,0,0,723.3179292288867,6,1
0,1,0,0,0,532.8471655281593,2,1
0,0,0,0,0,1919.232722462232,4,1
0,0,0,0,0,303.9374058558703,5,1
0,0,0,0,0,647.4176671544399,2,1
0,0,0,0,0,402.3028876971502,1,1
1,1,0,0,0,977.1260046997297,1,1
0,0,0,0,0,892.6314332243105,6,1
0,1,0,0,0,31130.473067256095,4,0
0,0,0,0,0,316.7695764134963,2,1
1,0,0,0,0,601.921413690566,2,1
0,0,0,0,0,527.0105607770447,1,1
1,0,0,0,0,1482.5587917028406,3,1
0,0,0,0,0,651.647757873976,2,1
1,0,0,0,0,112.87018633914315,1,1
0,0,0,0,0,1764.017542262982,6,1
1,0,0,0,0,91.16542244805284,4,1
0,0,0,0,0,91.7448901433252,1,1
1,0,0,0,0,3329.8341058824553,6,1
0,0,0,0,0,12811.99879403332,3,1
0,0,0,0,0,4592.718297351179,1,1
0,0,0,0,0,8702.414470428492,6,1
1,0,0,0,0,656.7301202246829,7,1
1,0,0,0,0,144.0467293057112,1,1
0,0,0,0,0,176.6653267033538,5,1
0,0,0,0,0,45913.63547785791,6,0
0,0,0,0,0,53600.35354432616,4,1
0,0,0,0,0,589.5229825356549,5,1
0,0,0,0,0,724.8257813762991,5,1
0,1,0,0,0,29985.265066296597,2,0
0,0,0,0,0,1735.6986834305121,5,1
0,0,0,0,0,280.38301608874264,1,1
0,0,0,0,0,649.1800261497893,2,1
1,0,0,0,0,110.04185525615803,3,1
0,0,0,0,0,34830.028187168515,3,0
1,0,0,0,0,3915.635184396624,0,1
0,0,0,0,0,656.2289865762541,2,1
0,0,0,0,0,472.98047810122785,2,1
0,0,0,0,0,684.365333366067,6,1
0,0,0,0,0,1428.2896240468783,4,1
1,0,0,0,0,273.99884050592567,1,1
0,0,0,0,0,1015.4761802237377,3,1
1,0,0,0,0,1191.9298686696532,4,0
0,0,0,0,0,33242.85858952865,2,0
1,1,0,0,0,173.72569912714516,5,1
0,1,0,0,0,547.256081677153,2,1
0,0,0,0,0,853.6008071813161,5,1
0,0,0,0,0,1363.4706075061363,2,1
1,0,0,0,0,173.83565502238028,2,1
1,0,0,0,0,718.7172036385195,2,1
0,0,0,0,0,696.0783154549684,4,1
1,0,0,0,0,620.2310680906138,3,1
1,0,0,0,0,749.5382917229779,4,0
1,1,0,0,1,178.0840618412568,5,0
0,1,0,0,0,328.72067698867573,7,0
0,0,0,0,0,390.05110910559716,4,1
0,0,0,0,0,1438.9930412638514,1,1
0,0,0,0,0,178.73458874448949,2,1
0,0,0,0,0,1054.0390095562245,0,1
0,0,0,0,0,608.3290719999401,5,1
0,0,0,0,0,416.0132026554292,3,1
1,0,0,0,0,1301.8679926160255,3,1
0,0,0,0,0,1113.6862877766807,1,1
0,1,1,0,0,42337.36745052467,5,0
0,1,0,0,0,204.83846526353793,4,1
0,0,0,0,0,426.0578319552133,5,1
0,0,0,0,0,34939.666096585875,3,0
0,0,0,0,0,273.38055300328097,5,1
0,0,0,0,0,1185.3223781224772,6,0
0,0,0,0,0,262.39943722822903,2,1
0,0,0,0,0,628.5234882689847,5,1
0,0,0,0,0,1287.0057006006555,3,1
0,0,0,0,0,457.11558845873355,1,1
1,0,0,0,0,444.72375357233375,3,1
0,0,0,0,0,795.732626359815,0,1
0,0,0,0,0,323.36396898004705,4,1
0,0,0,0,0,174.20611429954866,5,1
0,1,0,0,0,278.091772843356,3,1
0,0,0,0,0,714.6075245435728,3,1
1,0,0,0,0,2431.8414602187795,5,1
0,0,0,0,0,1436.3040253023796,3,1
0,0,0,0,0,101.19529715376031,6,1
0,0,0,0,0,577.2439802962538,4,1
1,0,0,0,0,1425.9603997718082,5,1
0,0,0,0,0,434.3919543375459,5,1
0,0,0,0,0,1554.2438403221174,5,1
1,0,0,0,0,193.94022664779612,1,1
0,0,0,0,0,57032.51992329622,4,0
0,0,0,0,0,909.5677045940897,2,1
0,0,0,0,0,692.5408162292729,4,1
0,0,0,0,0,492.7374094096232,1,1
1,0,0,0,0,811.386825788417,3,1
0,1,0,0,0,2569.3729526627953,6,0
0,0,0,0,0,358.2300256787345,1,1
0,0,0,0,0,290.68975464440734,4,1
1,0,0,0,0,40214.668639618634,7,0
0,0,0,0,0,270.0733588106404,3,1
1,0,0,0,0,275.29170089078053,0,1
0,1,1,0,0,234.85561847065233,2,1
1,0,0,0,0,611.5067287302851,2,1
1,0,0,0,0,56.335382167323885,2,1
0,0,0,0,0,691.251199776607,5,0
1,1,0,0,0,1133.826782471833,4,1
0,1,0,0,0,1424.8092626396133,4,0
0,0,0,0,0,740.2266965710693,4,1
0,0,0,0,0,373.11897483484285,2,1
0,0,0,0,0,800.863576653251,1,1
0,1,0,0,0,35915.03265992056,7,0
0,0,0,0,0,36151.27110350293,4,0
0,0,0,0,0,181.07757703681864,1,1
0,0,0,0,0,30891.150802992222,3,0
1,0,0,0,0,937.2276431800723,5,0
1,0,0,0,0,696.7958267569,2,1
0,1,0,0,0,2504.915811031753,2,1
0,0,0,0,0,304.85192058863237,4,0
1,0,0,0,0,324.6810858875876,7,1
0,0,0,0,0,12701.465697738955,2,0
1,0,0,0,0,272.13324751857425,4,1
0,1,0,0,0,238.92546884973092,2,1
0,0,0,0,0,244.41999479475876,5,1
0,0,0,0,0,681.0197305900776,3,1
0,0,0,0,0,583.4786904791563,4,1
0,0,0,0,0,461.5643273015325,4,1
1,0,0,0,1,9181.817750314061,4,0
0,1,1,0,0,3510.7248444230286,2,0
0,0,0,0,0,12917.100810808593,6,1
0,0,0,0,0,1524.9023301109585,0,1
1,0,0,0,0,610.1383287904048,6,1
0,0,1,0,0,271.81825806190074,2,1
1,0,0,0,0,848.911776166519,4,1
1,0,0,0,0,1713.4056607237983,0,1
0,0,1,0,0,26103.455764141367,6,0
0,0,0,0,0,942.9040628516916,1,1
1,0,0,0,0,1775.4263565025633,3,1
0,0,0,0,0,14225.452424784951,6,0
0,0,1,0,0,1063.984447311802,2,1
1,0,0,0,0,267.21779410162594,7,1
0,0,1,0,0,394.8677318207226,0,1
0,0,0,0,0,299.95294760178314,4,1
0,0,0,0,0,176.4697447507815,3,1
1,0,0,1,0,1758.5970546399415,3,0
0,0,0,0,0,999.048178126915,2,1
0,0,0,0,0,140.2084350769256,3,1
0,0,0,0,0,54375.950459975465,3,0
0,0,0,0,0,610.830416602948,6,1
1,1,0,0,0,373.8897287002968,2,1
0,0,0,0,0,284.7937430453203,1,1
0,0,0,0,0,1056.3065736972314,3,1
0,0,0,0,0,783.0379009547205,4,1
0,0,0,0,0,469.7250698434594,1,1
1,0,0,0,0,474.750162473,4,1
0,1,0,0,0,7117.277152732851,2,0
1,0,0,0,0,217.26558477263742,4,1
0,0,0,0,0,145.88439688965997,3,1
1,0,0,0,0,610.3544396170205,5,1
0,1,0,0,0,27456.917173232105,6,0
0,0,0,0,0,671.8095203689794,5,1
0,0,0,0,0,253.1027891067922,5,1
0,0,0,0,0,672.570420835487,6,1
1,0,0,0,0,471.2569261056599,4,1
0,0,0,0,0,545.5308044773029,4,1
0,1,0,0,0,102136.1278637585,5,0
0,1,1,0,0,36115.487112322706,3,0
0,0,0,0,0,42497.2162499333,2,0
0,0,1,0,0,3696.28678858553,3,1
0,0,0,0,0,294.46394938192657,4,1
0,1,0,0,0,323.7523942161468,4,1
0,1,0,0,0,33429.61506334697,4,0
0,0,0,0,0,619.7266853652906,1,1
0,1,0,0,0,2794.674274312981,1,1
0,0,0,0,0,1633.6580638761632,3,1
0,1,0,0,0,29258.672742984047,1,0
1,0,0,0,0,761.8812254011765,2,1
1,0,0,0,0,544.6688538842715,5,1
0,0,0,0,0,3485.1876903463904,4,0
1,1,0,0,1,769.6139183452071,7,0
1,1,0,0,0,955.5018891316753,5,1
0,0,0,0,0,1497.5627130166608,5,1
1,0,0,1,0,119.97747139469492,4,0
0,0,0,0,0,207.07617250229538,2,1
0,0,0,0,0,3252.8300871643064,1,1
0,0,0,0,0,356.80492227165,3,1
0,0,0,0,0,1133.5777105284353,1,1
1,0,0,0,0,1660.0805919890615,3,1
1,0,0,0,0,1518.5203989807471,2,1
1,0,0,1,1,22215.994999518043,6,0
0,0,0,0,0,66149.86958801179,3,0
1,0,0,0,0,414.9128654953215,3,1
0,0,0,0,0,206.51644508290894,3,1
0,0,0,0,0,111.82090449030441,1,1
0,0,0,0,0,843.2074196429891,0,1
0,0,0,0,0,296.3566867738812,4,1
0,0,0,0,0,50.08198363337731,1,1
0,1,0,0,0,686.9084227380685,4,1
1,0,0,0,0,675.2719642031739,4,1
0,0,0,0,0,430.09579222510695,1,1
0,0,0,0,0,596.8964627955708,3,1
0,0,1,0,0,577.3379063522106,5,1
0,1,0,0,0,136271.73531502738,7,0
1,0,0,0,0,37.318490068592276,1,1
0,0,0,0,0,447.9642056679722,1,1
0,0,0,0,0,1356.6807246882763,5,1
0,0,1,0,0,1935.685332444739,6,0
0,0,0,0,0,30545.716364166048,1,0
1,0,0,0,0,741.1855423464292,1,1
0,0,0,0,0,83.21505072077336,3,1
0,1,0,0,0,709.1240353765087,0,1
0,0,0,0,0,855.8220558156204,6,1
0,0,1,0,0,31318.861727625594,5,0
0,1,1,0,0,893.0076423592654,4,0
0,0,0,0,0,1787.2336166751968,2,1
1,0,0,0,0,642.3274202109848,1,1
0,0,0,0,0,229.3104386451223,0,1
0,1,0,0,0,32623.56669145433,4,0
0,0,0,0,0,305.60208381777886,3,1
0,1,0,0,0,247.64615919592325,3,1
1,0,0,0,0,565.4657407626528,4,1
0,0,0,0,0,850.0381890602247,2,1
0,1,0,0,0,527.5598607458139,6,1
0,1,1,0,0,45687.395813880335,7,0
1,0,0,0,0,5488.913807535169,4,1
